symbol,name,publish_date,org,rating_value,last_rating_value,rating_name,eps_this,eps_next,industry
300136,信维通信,2018-10-08,上海证券,2.0,,增持,,,消费电子
300319,麦捷科技,2018-10-08,上海证券,2.0,,增持,,,元件
002007,华兰生物,2018-10-08,信达证券,2.0,2.0,增持,,,生物制品
300365,恒华科技,2018-10-08,信达证券,2.0,2.0,增持,,,软件开发
600690,青岛海尔,2018-10-08,德意志银行,,,,,,白色家电
002410,广联达,2018-10-08,中银证券,3.0,3.0,买入,,,软件开发
600999,招商证券,2018-10-08,中航证券,3.0,,买入,,,证券Ⅱ
300122,智飞生物,2018-10-08,太平洋,3.0,3.0,买入,,,生物制品
600887,伊利股份,2018-11-30,国金证券,,,,,,饮料乳品
300003,乐普医疗,2018-11-30,民生证券,3.0,3.0,买入,,,医疗器械
002739,万达电影,2018-11-30,群益证券,3.0,,买入,,,影视院线
600612,老凤祥,2018-11-30,东兴证券,2.0,,增持,,,饰品
002129,中环股份,2018-11-30,粤开证券,3.0,3.0,买入,,,光伏设备
300203,聚光科技,2018-11-30,德意志银行,3.0,,买入,,,通用设备
600754,锦江股份,2018-11-30,信达证券,3.0,3.0,买入,,,酒店餐饮
000895,双汇发展,2018-11-30,中银证券,2.0,2.0,增持,,,食品加工
000876,新希望,2018-11-30,太平洋,3.0,,买入,,,养殖业
002456,欧菲科技,2018-11-30,麦格理资本,2.0,2.0,增持,,,光学光电子
600754,锦江股份,2018-11-30,东吴证券,2.0,2.0,增持,,,酒店餐饮
300324,旋极信息,2018-11-30,东吴证券,3.0,3.0,买入,,,计算机设备
600705,中航资本,2018-11-30,东吴证券,3.0,3.0,买入,,,多元金融
000333,美的集团,2018-11-30,中国银河国际证券,,,,,,白色家电
000963,华东医药,2018-11-30,东吴证券,3.0,3.0,买入,,,化学制药
002621,三垒股份,2018-11-30,国金证券,,,,,,机械行业
603588,高能环境,2018-11-30,国金证券,,,,,,环境治理
601668,中国建筑,2018-11-30,国金证券,,,,,,房屋建设Ⅱ
300375,鹏翎股份,2018-11-30,太平洋,,,,,,汽车零部件
600136,当代明诚,2018-11-30,西南证券,3.0,3.0,买入,,,体育Ⅱ
002858,力盛赛车,2018-11-29,川财证券,2.0,,增持,,,体育Ⅱ
002225,濮耐股份,2018-11-29,东兴证券,3.0,3.0,买入,,,装修建材
601888,中国国旅,2018-11-29,东吴证券,3.0,3.0,买入,,,旅游零售Ⅱ
300014,亿纬锂能,2018-11-29,上海证券,2.0,,增持,,,电池
002739,万达电影,2018-11-29,粤开证券,3.0,3.0,买入,,,影视院线
600522,中天科技,2018-11-29,民生证券,3.0,3.0,买入,,,通信设备
000889,茂业通信,2018-11-29,民生证券,3.0,,买入,,,通信服务
600030,中信证券,2018-11-29,民生证券,3.0,3.0,买入,,,证券Ⅱ
600028,中国石化,2018-11-29,民生证券,3.0,3.0,买入,,,炼化及贸易
601857,中国石油,2018-11-29,民生证券,3.0,,买入,,,炼化及贸易
000725,京东方A,2018-11-29,民生证券,2.0,2.0,增持,,,光学光电子
000333,美的集团,2018-11-29,民生证券,3.0,3.0,买入,,,白色家电
601668,中国建筑,2018-11-29,民生证券,3.0,3.0,买入,,,房屋建设Ⅱ
603096,新经典,2018-11-29,民生证券,2.0,2.0,增持,,,出版
600027,华电国际,2018-11-29,民生证券,3.0,,买入,,,电力
603228,景旺电子,2018-11-29,民生证券,3.0,3.0,买入,,,元件
603103,横店影视,2018-11-29,民生证券,3.0,3.0,买入,,,影视院线
600583,海油工程,2018-11-29,民生证券,3.0,3.0,买入,,,油服工程
300012,华测检测,2018-11-29,东兴证券,3.0,3.0,买入,,,专业服务
600038,中直股份,2018-11-29,东兴证券,3.0,3.0,买入,,,航空装备Ⅱ
002878,元隆雅图,2018-11-29,西南证券,2.0,2.0,增持,,,广告营销
601888,中国国旅,2018-11-29,爱建证券,2.0,2.0,增持,,,旅游零售Ⅱ
600760,中航沈飞,2018-11-29,东兴证券,3.0,3.0,买入,,,航空装备Ⅱ
600332,白云山,2018-11-29,民生证券,3.0,,买入,,,中药Ⅱ
300666,江丰电子,2018-11-29,国金证券,,,,,,半导体
002690,美亚光电,2018-11-29,国金证券,,,,,,专用设备
601888,中国国旅,2018-11-29,国金证券,,,,,,旅游零售Ⅱ
601888,中国国旅,2018-11-29,太平洋,3.0,3.0,买入,,,旅游零售Ⅱ
002739,万达电影,2018-11-28,中邮证券,2.0,,增持,,,影视院线
002372,伟星新材,2018-11-28,中邮证券,3.0,,买入,,,装修建材
300207,欣旺达,2018-11-28,中邮证券,2.0,,增持,,,电池
600559,老白干酒,2018-11-28,中邮证券,2.0,,增持,,,白酒Ⅱ
000860,顺鑫农业,2018-11-28,中邮证券,2.0,,增持,,,白酒Ⅱ
600887,伊利股份,2018-11-28,中邮证券,2.0,,增持,,,饮料乳品
600597,光明乳业,2018-11-28,中邮证券,2.0,,增持,,,饮料乳品
002174,游族网络,2018-11-28,中邮证券,2.0,,增持,,,游戏Ⅱ
603638,艾迪精密,2018-11-28,中邮证券,3.0,,买入,,,工程机械
002599,盛通股份,2018-11-28,上海证券,2.0,2.0,增持,,,包装印刷
002126,银轮股份,2018-11-28,华金证券,3.0,3.0,买入,,,汽车零部件
600160,巨化股份,2018-11-28,西南证券,,,,,,化学制品
002304,洋河股份,2018-11-28,西南证券,,,,,,白酒Ⅱ
002258,利尔化学,2018-11-28,川财证券,2.0,,增持,,,农化制品
603288,海天味业,2018-11-28,西南证券,,,,,,调味发酵品Ⅱ
300014,亿纬锂能,2018-11-28,广证恒生证券研究所,3.0,3.0,买入,,,电池
000963,华东医药,2018-11-28,民生证券,3.0,3.0,买入,,,化学制药
300753,爱朋医疗,2018-11-28,国元证券,,,,,,医疗器械
000333,美的集团,2018-11-28,中国银河国际证券,,,,,,白色家电
603881,数据港,2018-11-28,广证恒生证券研究所,3.0,,买入,,,通信服务
000661,长春高新,2018-11-28,东吴证券,3.0,3.0,买入,,,生物制品
300001,特锐德,2018-11-28,广州广证恒生市场研究,3.0,,买入,,,电网设备
300012,华测检测,2018-11-28,西南证券,2.0,2.0,增持,,,专业服务
002599,盛通股份,2018-11-28,国金证券,,,,,,包装印刷
300340,科恒股份,2018-11-27,东吴证券,3.0,3.0,买入,,,电池
002891,中宠股份,2018-11-27,东兴证券,3.0,3.0,买入,,,饲料
603121,华培动力,2018-11-27,华鑫证券,,,,,,汽车零部件
002027,分众传媒,2018-11-27,国元证券,2.0,2.0,增持,,,广告营销
600206,有研新材,2018-11-27,国元证券,2.0,,增持,,,半导体
603260,合盛硅业,2018-11-27,民生证券,3.0,3.0,买入,,,化学制品
002595,豪迈科技,2018-11-27,东兴证券,3.0,,买入,,,专用设备
600323,瀚蓝环境,2018-11-27,广发证券(香港),3.0,3.0,买入,,,环境治理
603121,华培动力,2018-11-27,东莞证券,,,,,,汽车行业
603019,中科曙光,2018-11-27,西南证券,,,,,,电子信息
002126,银轮股份,2018-11-27,西南证券,3.0,3.0,买入,,,汽车行业
300014,亿纬锂能,2018-11-27,新时代证券,2.0,2.0,增持,,,电子元件
300753,爱朋医疗,2018-11-27,华鑫证券,,,,,,医疗行业
300258,精锻科技,2018-11-27,国元证券,2.0,2.0,增持,,,汽车行业
300749,顶固集创,2018-11-27,国金证券,,,,,,木业家具
300753,爱朋医疗,2018-11-27,东莞证券,,,,,,医疗行业
000062,深圳华强,2018-11-27,东吴证券,3.0,3.0,买入,,,电子元件
002637,赞宇科技,2018-11-27,西南证券,3.0,,买入,,,化工行业
300146,汤臣倍健,2018-11-27,民生证券,3.0,,买入,,,食品饮料
603043,广州酒家,2018-11-26,信达证券,3.0,3.0,买入,,,食品饮料
000783,长江证券,2018-11-26,信达证券,2.0,2.0,增持,,,券商信托
603708,家家悦,2018-11-26,东兴证券,2.0,2.0,增持,,,商业百货
601128,常熟银行,2018-11-26,信达证券,3.0,3.0,买入,,,银行
601100,恒立液压,2018-11-26,中邮证券,2.0,,增持,,,机械行业
600872,中炬高新,2018-11-26,广证恒生证券研究所,3.0,3.0,买入,,,食品饮料
002027,分众传媒,2018-11-26,广证恒生证券研究所,3.0,3.0,买入,,,文化传媒
603288,海天味业,2018-11-26,广证恒生证券研究所,3.0,3.0,买入,,,食品饮料
603338,浙江鼎力,2018-11-26,信达证券,3.0,3.0,买入,,,机械行业
600438,通威股份,2018-11-26,信达证券,3.0,,买入,,,农牧饲渔
600104,上汽集团,2018-11-26,信达证券,2.0,2.0,增持,,,汽车行业
002624,完美世界,2018-11-26,广证恒生证券研究所,3.0,3.0,买入,,,文化传媒
603368,柳药股份,2018-11-26,广证恒生证券研究所,3.0,,买入,,,医药制造
002851,麦格米特,2018-11-26,广证恒生证券研究所,3.0,3.0,买入,,,电力行业
300467,迅游科技,2018-11-26,广证恒生证券研究所,3.0,3.0,买入,,,软件服务
300340,科恒股份,2018-11-26,新时代证券,2.0,2.0,增持,,,材料行业
600483,福能股份,2018-11-26,东兴证券,3.0,3.0,买入,,,电力
603505,金石资源,2018-11-26,西南证券,3.0,3.0,买入,,,材料行业
002007,华兰生物,2018-11-26,信达证券,2.0,2.0,增持,,,医药制造
603808,歌力思,2018-11-26,信达证券,2.0,,增持,,,纺织服装
000768,中航飞机,2018-11-26,信达证券,2.0,,增持,,,航天航空
002019,亿帆医药,2018-11-26,太平洋,3.0,3.0,买入,,,医药制造
300144,宋城演艺,2018-11-26,川财证券,2.0,,增持,,,旅游酒店
603986,兆易创新,2018-11-26,中邮证券,2.0,,增持,,,半导体
000513,丽珠集团,2018-11-26,麦格理资本,2.0,,增持,,,化学制药
002294,信立泰,2018-11-26,麦格理资本,2.0,2.0,增持,,,化学制药
300638,广和通,2018-11-26,国信证券,2.0,2.0,增持,,,通信设备
603606,东方电缆,2018-11-26,国金证券,,,,,,电网设备
600800,天津磁卡,2018-11-26,东吴证券,3.0,,买入,,,炼化及贸易
300685,艾德生物,2018-11-26,国金证券,,,,,,医疗器械
600967,内蒙一机,2018-11-26,东吴证券,3.0,3.0,买入,,,地面兵装Ⅱ
600337,美克家居,2018-11-26,东吴证券,3.0,3.0,买入,,,家居用品
601958,金钼股份,2018-11-25,太平洋,3.0,,买入,,,小金属
600132,重庆啤酒,2018-11-25,麦格理资本,,,,,,非白酒
002507,涪陵榨菜,2018-11-25,麦格理资本,,,,,,调味发酵品Ⅱ
000568,泸州老窖,2018-11-25,麦格理资本,,,,,,白酒Ⅱ
603027,千禾味业,2018-11-25,麦格理资本,,,,,,调味发酵品Ⅱ
002562,兄弟科技,2018-11-23,东兴证券,3.0,3.0,买入,,,化学制品
000333,美的集团,2018-11-23,德意志银行,3.0,,买入,,,白色家电
002007,华兰生物,2018-11-23,华鑫证券,3.0,3.0,买入,,,生物制品
002044,美年健康,2018-11-23,太平洋,3.0,3.0,买入,,,医疗服务
300723,一品红,2018-11-23,广证恒生证券研究所,3.0,,买入,,,化学制药
300383,光环新网,2018-11-23,广证恒生证券研究所,3.0,3.0,买入,,,通信服务
000921,海信家电,2018-11-23,广证恒生证券研究所,3.0,3.0,买入,,,白色家电
002035,华帝股份,2018-11-23,广证恒生证券研究所,3.0,3.0,买入,,,厨卫电器
300409,道氏技术,2018-11-23,东莞证券,3.0,3.0,买入,,,电池
601155,新城控股,2018-11-23,民生证券,3.0,,买入,,,房地产开发
600585,海螺水泥,2018-11-23,中国银河国际证券,,,,,,水泥
000063,中兴通讯,2018-11-23,中国银河国际证券,,,,,,通信设备
601688,华泰证券,2018-11-23,民生证券,3.0,3.0,买入,,,证券Ⅱ
002781,奇信股份,2018-11-23,新时代证券,2.0,2.0,增持,,,工程建设
002916,深南电路,2018-11-23,民生证券,3.0,,买入,,,元件
000651,格力电器,2018-11-22,中国银河国际证券,,,,,,白色家电
601992,金隅集团,2018-11-22,中国银河国际证券,,,,,,水泥
002273,水晶光电,2018-11-22,中邮证券,2.0,,增持,,,光学光电子
000333,美的集团,2018-11-22,中国银河国际证券,,,,,,白色家电
300003,乐普医疗,2018-11-22,东吴证券,3.0,3.0,买入,,,医疗器械
600285,羚锐制药,2018-11-22,广证恒生证券研究所,3.0,3.0,买入,,,中药Ⅱ
300750,宁德时代,2018-11-22,广证恒生证券研究所,2.0,2.0,增持,,,电池
603179,新泉股份,2018-11-22,广证恒生证券研究所,3.0,3.0,买入,,,汽车零部件
002036,联创电子,2018-11-22,国元证券,2.0,,增持,,,光学光电子
002811,亚泰国际,2018-11-22,新时代证券,2.0,,增持,,,装修装饰Ⅱ
600323,瀚蓝环境,2018-11-22,国金证券,,,,,,环境治理
000333,美的集团,2018-11-22,民生证券,3.0,3.0,买入,,,白色家电
002409,雅克科技,2018-11-22,太平洋,3.0,3.0,买入,,,半导体
603986,兆易创新,2018-11-22,国金证券,,,,,,半导体
600667,太极实业,2018-11-22,国金证券,,,,,,工程咨询服务Ⅱ
002050,三花智控,2018-11-22,联讯证券,3.0,3.0,买入,,,家电零部件Ⅱ
002258,利尔化学,2018-11-21,民生证券,3.0,3.0,买入,,,农化制品
300596,利安隆,2018-11-21,民生证券,3.0,3.0,买入,,,化学制品
002456,欧菲科技,2018-11-21,中航证券,1.0,,持有,,,光学光电子
000651,格力电器,2018-11-21,广证恒生证券研究所,3.0,,买入,,,白色家电
300616,尚品宅配,2018-11-21,民生证券,3.0,3.0,买入,,,家居用品
603589,口子窖,2018-11-21,广证恒生证券研究所,3.0,,买入,,,白酒Ⅱ
000908,景峰医药,2018-11-21,广证恒生证券研究所,3.0,3.0,买入,,,化学制药
002371,北方华创,2018-11-21,中邮证券,2.0,,增持,,,半导体
000596,古井贡酒,2018-11-21,广证恒生证券研究所,3.0,3.0,买入,,,白酒Ⅱ
603898,好莱客,2018-11-21,太平洋,3.0,3.0,买入,,,家居用品
601688,华泰证券,2018-11-21,民生证券,3.0,3.0,买入,,,证券Ⅱ
600380,健康元,2018-11-21,广证恒生证券研究所,3.0,,买入,,,化学制药
603658,安图生物,2018-11-21,东吴证券,2.0,2.0,增持,,,医疗器械
601860,紫金银行,2018-11-21,国元证券,,,,,,银行Ⅱ
600316,洪都航空,2018-11-21,东兴证券,2.0,2.0,增持,,,航空装备Ⅱ
002007,华兰生物,2018-11-21,信达证券,2.0,2.0,增持,,,生物制品
002803,吉宏股份,2018-11-21,国金证券,,,,,,互联网电商
300003,乐普医疗,2018-11-21,西南证券,3.0,3.0,买入,,,医疗器械
300140,中环装备,2018-11-21,西南证券,2.0,2.0,增持,,,环境治理
600623,华谊集团,2018-11-21,中邮证券,0.0,,中性,,,化学原料
002739,万达电影,2018-11-20,国金证券,,,,,,影视院线
603259,药明康德,2018-11-20,华金证券,3.0,,买入,,,医疗服务
002749,国光股份,2018-11-20,民生证券,3.0,,买入,,,农化制品
002461,珠江啤酒,2018-11-20,东莞证券,2.0,,增持,,,非白酒
002916,深南电路,2018-11-20,上海证券,2.0,,增持,,,元件
000513,丽珠集团,2018-11-20,太平洋,3.0,3.0,买入,,,化学制药
601106,中国一重,2018-11-20,华金证券,3.0,,买入,,,专用设备
002007,华兰生物,2018-11-20,粤开证券,3.0,3.0,买入,,,生物制品
603039,泛微网络,2018-11-20,东兴证券,3.0,3.0,买入,,,软件开发
603658,安图生物,2018-11-20,国金证券,,,,,,医疗器械
601860,紫金银行,2018-11-20,东莞证券,,,,,,银行Ⅱ
600486,扬农化工,2018-11-20,信达证券,3.0,3.0,买入,,,农化制品
000783,长江证券,2018-11-20,信达证券,2.0,2.0,增持,,,证券Ⅱ
603043,广州酒家,2018-11-20,信达证券,3.0,3.0,买入,,,休闲食品
600316,洪都航空,2018-11-20,东兴证券,2.0,,增持,,,航空装备Ⅱ
603808,歌力思,2018-11-19,信达证券,2.0,,增持,,,服装家纺
603338,浙江鼎力,2018-11-19,信达证券,3.0,3.0,买入,,,工程机械
600438,通威股份,2018-11-19,信达证券,3.0,,买入,,,光伏设备
601128,常熟银行,2018-11-19,信达证券,3.0,3.0,买入,,,银行Ⅱ
000768,中航飞机,2018-11-19,信达证券,2.0,,增持,,,航空装备Ⅱ
920719,宁新新材,2018-11-19,新三板智库,,,,,,非金属材料Ⅱ
603040,新坐标,2018-11-19,信达证券,2.0,2.0,增持,,,汽车零部件
300335,迪森股份,2018-11-19,信达证券,2.0,2.0,增持,,,电力
600160,巨化股份,2018-11-19,联讯证券,3.0,3.0,买入,,,化学制品
300413,芒果超媒,2018-11-19,中航证券,3.0,,买入,,,数字媒体
300016,北陆药业,2018-11-19,西南证券,3.0,3.0,买入,,,化学制药
600873,梅花生物,2018-11-19,太平洋,3.0,3.0,买入,,,化学制品
603486,科沃斯,2018-11-19,太平洋,3.0,3.0,买入,,,小家电
603986,兆易创新,2018-11-19,新时代证券,3.0,,买入,,,半导体
300045,华力创通,2018-11-19,国金证券,,,,,,军工电子Ⅱ
002739,万达电影,2018-11-19,民生证券,3.0,3.0,买入,,,影视院线
600461,洪城水业,2018-11-19,新时代证券,2.0,2.0,增持,,,环境治理
002726,龙大肉食,2018-11-18,太平洋,2.0,,增持,,,食品加工
000676,智度股份,2018-11-18,西南证券,,,,,,广告营销
600562,国睿科技,2018-11-16,东兴证券,3.0,3.0,买入,,,军工电子Ⅱ
600699,均胜电子,2018-11-16,信达证券,2.0,2.0,增持,,,汽车零部件
603788,宁波高发,2018-11-16,信达证券,2.0,2.0,增持,,,汽车零部件
603040,新坐标,2018-11-16,信达证券,2.0,2.0,增持,,,汽车零部件
000581,威孚高科,2018-11-16,信达证券,2.0,2.0,增持,,,汽车零部件
601238,广汽集团,2018-11-16,信达证券,2.0,2.0,增持,,,乘用车
002756,永兴特钢,2018-11-16,华鑫证券,3.0,,买入,,,能源金属
300621,维业股份,2018-11-16,新时代证券,2.0,,增持,,,装修装饰Ⅱ
600872,中炬高新,2018-11-16,西南证券,3.0,3.0,买入,,,调味发酵品Ⅱ
002078,太阳纸业,2018-11-16,太平洋,3.0,3.0,买入,,,造纸
300009,安科生物,2018-11-16,东吴证券,3.0,,买入,,,生物制品
002008,大族激光,2018-11-16,广证恒生证券研究所,3.0,,买入,,,自动化设备
002027,分众传媒,2018-11-15,广证恒生证券研究所,3.0,3.0,买入,,,广告营销
300595,欧普康视,2018-11-15,华安证券,2.0,,增持,,,医疗器械
002624,完美世界,2018-11-15,西南证券,,,,,,游戏Ⅱ
600055,万东医疗,2018-11-15,西南证券,3.0,3.0,买入,,,医疗器械
600880,博瑞传播,2018-11-15,西南证券,,,,,,教育
300388,国祯环保,2018-11-14,华安证券,3.0,3.0,买入,,,环境治理
002414,高德红外,2018-11-14,东兴证券,3.0,,买入,,,军工电子Ⅱ
603816,顾家家居,2018-11-14,民生证券,3.0,3.0,买入,,,家居用品
603501,韦尔股份,2018-11-14,民生证券,3.0,,买入,,,半导体
603816,顾家家居,2018-11-14,西南证券,3.0,3.0,买入,,,家居用品
002739,万达电影,2018-11-14,东吴证券,3.0,3.0,买入,,,影视院线
600027,华电国际,2018-11-14,信达证券,2.0,,增持,,,电力
603816,顾家家居,2018-11-14,东吴证券,3.0,3.0,买入,,,家居用品
002607,亚夏汽车,2018-11-14,广证恒生证券研究所,3.0,,买入,,,教育
300601,康泰生物,2018-11-14,太平洋,3.0,3.0,买入,,,生物制品
300308,中际旭创,2018-11-14,长城国瑞证券,2.0,,增持,,,通信设备
603486,科沃斯,2018-11-14,太平洋,3.0,3.0,买入,,,小家电
002943,宇晶股份,2018-11-14,国元证券,,,,,,通用设备
002709,天赐材料,2018-11-14,广证恒生证券研究所,3.0,,买入,,,电池
002597,金禾实业,2018-11-14,西南证券,3.0,3.0,买入,,,化学制品
603816,顾家家居,2018-11-14,国金证券,,,,,,家居用品
300347,泰格医药,2018-11-14,川财证券,2.0,2.0,增持,,,医疗服务
002179,中航光电,2018-11-13,东兴证券,3.0,3.0,买入,,,军工电子Ⅱ
600438,通威股份,2018-11-13,国金证券,,,,,,光伏设备
002943,宇晶股份,2018-11-13,华鑫证券,,,,,,通用设备
002268,卫士通,2018-11-13,东兴证券,3.0,3.0,买入,,,计算机设备
603179,新泉股份,2018-11-13,信达证券,2.0,2.0,增持,,,汽车零部件
603866,桃李面包,2018-11-13,西南证券,2.0,2.0,增持,,,休闲食品
300078,思创医惠,2018-11-13,太平洋,3.0,3.0,买入,,,IT服务Ⅱ
002812,恩捷股份,2018-11-13,广证恒生证券研究所,3.0,,买入,,,电池
603816,顾家家居,2018-11-13,信达证券,2.0,,增持,,,家居用品
002698,博实股份,2018-11-13,太平洋,3.0,3.0,买入,,,自动化设备
603810,丰山集团,2018-11-13,西南证券,2.0,,增持,,,农化制品
600426,华鲁恒升,2018-11-12,东兴证券,2.0,3.0,增持,,,农化制品
600048,保利地产,2018-11-12,中邮证券,2.0,,增持,,,房地产开发
601238,广汽集团,2018-11-12,中邮证券,2.0,,增持,,,乘用车
