symbol,name,ann_date,period,period_end,holders,holders_prev,holders_chg_pct,avg_hold_value
002653,海思科,2025-04-25,20250331,2025-03-31,9072,12567,-27.810933396992,4694717.85704365
002648,卫星化学,2025-04-25,20250331,2025-03-31,40685,40045,1.598202022724,1903531.13956249
002643,万润股份,2025-04-25,20250331,2025-03-31,51773,58825,-11.988100297493,200281.119613505
002606,大连电瓷,2025-04-25,20250331,2025-03-31,35204,35502,-0.839389330179,114370.566623111
002590,万安科技,2025-04-25,20250331,2025-03-31,54526,58419,-6.663927831699,122990.096519825
002561,徐家汇,2025-04-25,20250331,2025-03-31,41879,43565,-3.870079192012,79223.2082905514
002549,凯美特气,2025-04-25,20250331,2025-03-31,44360,43480,2.023919043238,130887.172528179
002544,普天科技,2025-04-25,20250331,2025-03-31,30513,30241,0.899441156046,485761.08950939
002534,西子洁能,2025-04-25,20250331,2025-03-31,33868,31218,8.488692421039,278719.368338254
002531,天顺风能,2025-04-25,20250331,2025-03-31,91598,83993,9.054325955734,143007.985074128
002519,银河电子,2025-04-25,20250331,2025-03-31,80353,75803,6.002400960384,68410.4237830573
002518,科士达,2025-04-25,20250331,2025-03-31,73821,76000,-2.867105263158,201512.457860229
002511,中顺洁柔,2025-04-25,20250331,2025-03-31,93730,96729,-3.100414560266,88808.9269574309
002495,佳隆股份,2025-04-25,20250331,2025-03-31,45715,52935,-13.639369037499,47686.9221918408
002484,江海股份,2025-04-25,20250331,2025-03-31,52215,33568,55.549928503337,334573.623444221
002468,申通快递,2025-04-25,20250331,2025-03-31,38208,47355,-19.315806145074,473167.231481889
002463,沪电股份,2025-04-25,20250331,2025-03-31,214177,173072,23.750231117685,294435.431367514
002461,珠江啤酒,2025-04-25,20250331,2025-03-31,25701,28802,-10.766613429623,869795.636278744
002456,欧菲光,2025-04-25,20250331,2025-03-31,634588,671328,-5.472734639401,63821.8081128228
002448,中原内配,2025-04-25,20250331,2025-03-31,71177,74514,-4.47835306117,67953.5143391826
002443,金洲管道,2025-04-25,20250331,2025-03-31,34840,37169,-6.26597433345,89196.2415154994
002436,兴森科技,2025-04-25,20250331,2025-03-31,111018,116000,-4.294827586207,186130.173026626
002429,兆驰股份,2025-04-25,20250331,2025-03-31,100108,121779,-17.795350594109,235146.952854917
002420,毅昌科技,2025-04-25,20250331,2025-03-31,42381,39722,6.694023463068,63282.8484462377
002418,康盛股份,2025-04-25,20250331,2025-03-31,82594,100555,-17.861866640147,43340.4363513088
002395,双象股份,2025-04-25,20250331,2025-03-31,16348,14893,9.769690458605,282351.167726939
002394,联发股份,2025-04-25,20250331,2025-03-31,21151,22271,-5.028961429662,114628.764597419
002393,力生制药,2025-04-25,20250331,2025-03-31,16914,16822,0.546902865295,254139.729414686
002386,天原股份,2025-04-25,20250331,2025-03-31,52581,54000,-2.627777777778,108922.369700082
002380,科远智慧,2025-04-25,20250331,2025-03-31,23451,24185,-3.034939011784,256048.401261354
002376,新北洋,2025-04-25,20250331,2025-03-31,45156,44534,1.396685678358,120087.328357029
002363,隆基机械,2025-04-25,20250331,2025-03-31,33988,34734,-2.147751482697,95273.900575203
002361,神剑股份,2025-04-25,20250331,2025-03-31,74822,59651,25.432934904696,83890.1766245222
002358,森源电气,2025-04-25,20250331,2025-03-31,63960,48461,31.982418852273,82131.4402759537
002357,富临运业,2025-04-25,20250331,2025-03-31,18733,20761,-9.768315591735,123333.913165003
002354,天娱数科,2025-04-25,20250331,2025-03-31,245813,211150,16.416291735733,41328.8025238698
002351,漫步者,2025-04-25,20250331,2025-03-31,73191,70387,3.98369017006,177114.400131164
002318,久立特材,2025-04-25,20250331,2025-03-31,17727,18541,-4.390270211963,1381389.87099904
002298,中电鑫龙,2025-04-25,20250331,2025-03-31,82522,81862,0.806234883096,49148.1997222559
002296,辉煌科技,2025-04-25,20250331,2025-03-31,42173,46020,-8.359408952629,103092.440357575
002293,罗莱生活,2025-04-25,20250331,2025-03-31,24132,25502,-5.372127676261,279966.397153158
002287,奇正藏药,2025-04-25,20250331,2025-03-31,18704,18758,-0.287877172406,645401.20771065
002284,亚太股份,2025-04-25,20250331,2025-03-31,54615,55019,-0.734291790109,131539.968553694
002276,万马股份,2025-04-25,20250331,2025-03-31,182302,86355,111.107637079497,79729.094304396
002273,水晶光电,2025-04-25,20250331,2025-03-31,127205,101512,25.310308140909,250347.689641917
002261,拓维信息,2025-04-25,20250331,2025-03-31,453239,535623,-15.380967583543,79259.8699061643
002258,利尔化学,2025-04-25,20250331,2025-03-31,47112,48368,-2.596758187231,150192.41584989
002248,华东数控,2025-04-25,20250331,2025-03-31,60942,59349,2.684122731638,43847.2115125857
002243,力合科创,2025-04-25,20250331,2025-03-31,40760,42297,-3.633827458212,259287.900683759
002239,奥特佳,2025-04-25,20250331,2025-03-31,142544,147900,-3.621365787694,68726.0535570771
002229,鸿博股份,2025-04-25,20250331,2025-03-31,132077,142532,-7.335194903601,44593.6307045133
002215,诺普信,2025-04-25,20250331,2025-03-31,36042,28351,27.127790906846,251004.988346929
002213,大为股份,2025-04-25,20250331,2025-03-31,43008,41373,3.95185265753,81557.1520740327
002210,飞马国际,2025-04-25,20250331,2025-03-31,65433,87395,-25.129584072315,97203.9541188697
002209,达意隆,2025-04-25,20250331,2025-03-31,18670,20201,-7.578832731053,117583.846893412
002200,交投生态,2025-04-25,20250331,2025-03-31,6860,7116,-3.597526700393,149238.902099125
002182,宝武镁业,2025-04-25,20250331,2025-03-31,58946,59986,-1.73373787217,216206.722356903
002157,正邦科技,2025-04-25,20250331,2025-03-31,163848,165600,-1.057971014493,156382.442089803
002151,北斗星通,2025-04-25,20250331,2025-03-31,109507,110264,-0.686534136255,125492.384899687
002132,恒星科技,2025-04-25,20250331,2025-03-31,68118,57900,17.647668393782,79214.7022416982
002127,南极电商,2025-04-25,20250331,2025-03-31,88373,113789,-22.336078179789,108336.195124076
002124,天邦食品,2025-04-25,20250331,2025-03-31,77821,75699,2.803207439993,87654.1918536128
002122,ST汇洲,2025-04-25,20250331,2025-03-31,178006,182089,-2.242310079137,48911.4271499275
002119,康强电子,2025-04-25,20250331,2025-03-31,79926,80842,-1.133074392024,79305.1918024172
002092,中泰化学,2025-04-25,20250331,2025-03-31,83075,83361,-0.343086095416,140295.971429431
002074,国轩高科,2025-04-25,20250331,2025-03-31,155380,156316,-0.598787072341,252730.12313142
002072,凯瑞德,2025-04-25,20250331,2025-03-31,14305,16103,-11.165621312799,107952.184550856
002069,獐子岛,2025-04-25,20250331,2025-03-31,32439,34786,-6.746967170701,79355.9031499121
002068,黑猫股份,2025-04-25,20250331,2025-03-31,35192,41416,-15.028008499131,240295.230563765
002063,远光软件,2025-04-25,20250331,2025-03-31,97811,94278,3.747427819852,120954.147897476
002053,云南能投,2025-04-25,20250331,2025-03-31,23397,23632,-0.994414353419,445076.301997692
002051,中工国际,2025-04-25,20250331,2025-03-31,52222,50420,3.573978579929,191219.986243154
002043,兔宝宝,2025-04-25,20250331,2025-03-31,39054,36175,7.958534899793,227114.97206893
002037,保利联合,2025-04-25,20250331,2025-03-31,28452,30173,-5.703774898088,132824.780347954
002032,苏泊尔,2025-04-25,20250331,2025-03-31,15208,17206,-11.612228292456,3076234.95611126
002025,航天电器,2025-04-25,20250331,2025-03-31,19754,25620,-22.896174863388,1285916.07945733
001387,雪祺电气,2025-04-25,20250331,2025-03-31,14492,14400,0.638888888889,173161.500414022
001379,腾达科技,2025-04-25,20250331,2025-03-31,20759,23680,-12.335304054054,201454.790693193
001376,百通能源,2025-04-25,20250331,2025-03-31,33207,32289,2.843073492521,191677.327069594
001323,慕思股份,2025-04-25,20250331,2025-03-31,8896,8483,4.868560650713,1475756.31744604
001319,铭科精技,2025-04-25,20250331,2025-03-31,24260,23161,4.74504555071,156379.307502061
001298,好上好,2025-04-25,20250331,2025-03-31,39805,37042,7.459100480536,133150.556141188
001279,强邦新材,2025-04-25,20250331,2025-03-31,25672,26278,-2.306111576223,242505.453412278
001268,联合精密,2025-04-25,20250331,2025-03-31,14231,10810,31.646623496762,161699.014888623
001259,利仁科技,2025-04-25,20250331,2025-03-31,7141,6860,4.096209912536,223724.234488167
001230,劲旅环境,2025-04-25,20250331,2025-03-31,14080,14962,-5.894933832375,197210.143295455
001211,双枪科技,2025-04-25,20250331,2025-03-31,6823,7391,-7.685022324449,223080.756265572
000988,华工科技,2025-04-25,20250331,2025-03-31,124572,104710,18.968579887308,331664.468986851
000972,中基健康,2025-04-25,20250331,2025-03-31,32976,34340,-3.97204426325,70635.5048696021
000970,中科三环,2025-04-25,20250331,2025-03-31,79839,80973,-1.400466822274,193081.110755896
000968,蓝焰控股,2025-04-25,20250331,2025-03-31,36291,37685,-3.699084516386,171687.667201235
000967,盈峰环境,2025-04-25,20250331,2025-03-31,46826,30305,54.515756475829,412556.149143638
000963,华东医药,2025-04-25,20250331,2025-03-31,75847,83384,-9.038904346158,848743.22862605
000923,河钢资源,2025-04-25,20250331,2025-03-31,31893,31407,1.547425733117,322342.869461951
000922,佳电股份,2025-04-25,20250331,2025-03-31,26431,26588,-0.590491951256,293279.319439295
000920,沃顿科技,2025-04-25,20250331,2025-03-31,24129,24607,-1.942536676555,177852.366506693
000902,新洋丰,2025-04-25,20250331,2025-03-31,29415,31684,-7.161343264739,540027.941760327
000885,城发环境,2025-04-25,20250331,2025-03-31,21480,21332,0.693793362085,383812.141256983
000883,湖北能源,2025-04-25,20250331,2025-03-31,77518,78270,-0.960776798262,402543.84833458
000878,云南铜业,2025-04-25,20250331,2025-03-31,143290,131647,8.844105828466,180800.572603113
000856,冀东装备,2025-04-25,20250331,2025-03-31,48041,60543,-20.64978610244,51362.1698132845
000823,超声电子,2025-04-25,20250331,2025-03-31,42409,41639,1.849227887317,133459.554746398
000818,航锦科技,2025-04-25,20250331,2025-03-31,138566,59731,131.983392208401,130277.026687643
000812,陕西金叶,2025-04-25,20250331,2025-03-31,76339,84601,-9.765842011324,44406.3247847103
000798,中水渔业,2025-04-25,20250331,2025-03-31,25268,25022,0.98313484134,99761.220740858
000788,北大医药,2025-04-25,20250331,2025-03-31,50585,51351,-1.491694416857,67863.7455372146
000786,北新建材,2025-04-25,20250331,2025-03-31,51383,50000,2.766,956827.709596559
000782,恒申新材,2025-04-25,20250331,2025-03-31,31512,33167,-4.989899598999,108286.052923648
000767,晋控电力,2025-04-25,20250331,2025-03-31,101342,102692,-1.314610680481,79548.3473168084
000762,西藏矿业,2025-04-25,20250331,2025-03-31,117329,118985,-1.39177207211,93903.6497336549
000757,浩物股份,2025-04-25,20250331,2025-03-31,30385,25558,18.88645433915,66973.0288925457
000755,山西高速,2025-04-25,20250331,2025-03-31,36982,43973,-15.898392195211,188859.35138608
000752,*ST西发,2025-04-25,20250331,2025-03-31,15721,15887,-1.044879461195,132038.631395586
000751,锌业股份,2025-04-25,20250331,2025-03-31,124575,127171,-2.041345904334,37740.1969211319
000729,燕京啤酒,2025-04-25,20250331,2025-03-31,42738,42929,-0.444920682988,807878.396912584
000709,河钢股份,2025-04-25,20250331,2025-03-31,249012,250767,-0.699852851452,91327.5922541886
000683,博源化工,2025-04-25,20250331,2025-03-31,99669,103891,-4.063874637842,204837.050814195
000677,ST海龙,2025-04-25,20250331,2025-03-31,61863,63552,-2.657666163142,54327.6953545738
000672,上峰材料,2025-04-25,20250331,2025-03-31,41810,43247,-3.322773834023,176211.562305669
000657,中钨高新,2025-04-25,20250331,2025-03-31,52184,51400,1.525291828794,396802.73067147
000639,ST西王,2025-04-25,20250331,2025-03-31,51198,55729,-8.13041683863,58401.0278360483
000635,英力特,2025-04-25,20250331,2025-03-31,24889,25475,-2.300294406281,96085.6397428583
000619,海螺新材,2025-04-25,20250331,2025-03-31,32548,31262,4.113620369778,81733.0727212118
000605,渤海股份,2025-04-25,20250331,2025-03-31,23859,28148,-15.237317038511,107457.480279978
000565,渝三峡A,2025-04-25,20250331,2025-03-31,24887,25897,-3.900065644669,90248.2299835255
000563,陕国投A,2025-04-25,20250331,2025-03-31,112954,112511,0.393739278826,156198.078289392
000557,西部创业,2025-04-25,20250331,2025-03-31,40661,44625,-8.882913165266,194038.693498684
000554,泰山石油,2025-04-25,20250331,2025-03-31,36020,36149,-0.356856344574,81822.9605591338
000532,华金资本,2025-04-25,20250331,2025-03-31,49928,52502,-4.902670374462,108049.301414036
000503,国新健康,2025-04-25,20250331,2025-03-31,70199,62162,12.929120684663,151665.726306643
000420,吉林化纤,2025-04-25,20250331,2025-03-31,88689,88908,-0.246322040761,103412.812405033
000159,国际实业,2025-04-25,20250331,2025-03-31,39784,39985,-0.502688508191,63795.0443153026
000153,丰原药业,2025-04-25,20250331,2025-03-31,35431,35186,0.696299664639,80673.940625441
000089,深圳机场,2025-04-25,20250331,2025-03-31,64276,65798,-2.313140217028,212491.831009086
000068,华控赛格,2025-04-25,20250331,2025-03-31,40391,42729,-5.471693697489,84987.9847550197
000059,华锦股份,2025-04-25,20250331,2025-03-31,46243,46213,0.064916798304,160141.404024609
000048,京基智农,2025-04-25,20250331,2025-03-31,14971,15867,-5.646940190332,615256.341092779
000032,深桑达A,2025-04-25,20250331,2025-03-31,75674,66643,13.551310715304,343008.829023707
920914,远航精密,2025-04-24,20250331,2025-03-31,8604,9999,-13.951395139514,210948.39609484
920856,浩淼科技,2025-04-24,20250331,2025-03-31,6800,3881,75.212574078846,271517.849492647
920726,朱老六,2025-04-24,20250331,2025-03-31,6323,6496,-2.663177339901,322450.371659023
920718,合肥高科,2025-04-24,20250331,2025-03-31,4642,4868,-4.642563681183,321298.409090909
920580,科创新材,2025-04-24,20250331,2025-03-31,5015,5123,-2.108139761858,197208.374875374
920242,建邦科技,2025-04-24,20250331,2025-03-31,4700,4270,10.070257611241,448960.832446809
920033,康普化学,2025-04-24,20250331,2025-03-31,4049,3472,16.61866359447,589938.69165226
920002,万达轴承,2025-04-24,20250331,2025-03-31,6030,2682,124.832214765101,1015489.12238806
688676,金盘科技,2025-04-24,20250331,2025-03-31,18148,19602,-7.417610447913,1001691.92319154
688630,芯碁微装,2025-04-24,20250331,2025-03-31,11408,10790,5.727525486562,855483.19085554
688578,艾力斯,2025-04-24,20250331,2025-03-31,12561,12963,-3.10113399676,3055887.27012181
688517,金冠电气,2025-04-24,20250331,2025-03-31,5917,5621,5.265966909803,320003.165496028
688432,有研硅,2025-04-24,20250331,2025-03-31,22331,20941,6.637696385082,663170.568199364
688398,赛特新材,2025-04-24,20250331,2025-03-31,4805,4661,3.089465779876,569275.013444329
688373,盟科药业,2025-04-24,20250331,2025-03-31,12645,12522,0.982271202683,300194.210588375
688312,燕麦科技,2025-04-24,20250331,2025-03-31,7494,7521,-0.358994814519,580437.888454764
688273,麦澜德,2025-04-24,20250331,2025-03-31,4927,4494,9.635068980863,567891.211690684
688238,和元生物,2025-04-24,20250331,2025-03-31,11799,12303,-4.096561814192,302542.745147894
688151,华强科技,2025-04-24,20250331,2025-03-31,17799,16799,5.952735281862,341616.102028204
688112,鼎阳科技,2025-04-24,20250331,2025-03-31,5611,4966,12.988320579944,813733.121532704
688111,金山办公,2025-04-24,20250331,2025-03-31,29688,24124,23.064168462942,4661649.42321746
688073,毕得医药,2025-04-24,20250331,2025-03-31,3610,3388,6.55253837072,1241647.36713573
688022,ST瀚川,2025-04-24,20250331,2025-03-31,8642,8809,-1.895788398229,298557.62706318
688008,澜起科技,2025-04-24,20250331,2025-03-31,80212,87479,-8.30713656992,1117215.68207301
688004,博汇科技,2025-04-24,20250331,2025-03-31,4861,4701,3.403531163582,265587.031475005
605183,确成股份,2025-04-24,20250331,2025-03-31,13548,13598,-0.367701132519,550704.430270151
605003,众望布艺,2025-04-24,20250331,2025-03-31,4813,4893,-1.634988759452,430355.28776231
603601,再升科技,2025-04-24,20250331,2025-03-31,37323,35965,3.775893229529,96901.2837778314
603585,苏利股份,2025-04-24,20250331,2025-03-31,10635,10377,2.48626770743,248076.745608839
603579,荣泰健康,2025-04-24,20250331,2025-03-31,20079,11871,69.143290371494,240133.356154191
603516,淳中科技,2025-04-24,20250331,2025-03-31,29140,22220,31.143114311431,323334.737258751
603444,吉比特,2025-04-24,20250331,2025-03-31,21478,20190,6.379395740466,747948.836576497
603329,上海雅仕,2025-04-24,20250331,2025-03-31,10760,11189,-3.834122799178,199478.044275093
603320,迪贝电气,2025-04-24,20250331,2025-03-31,17838,11785,51.361900721256,147239.86068113
603296,华勤技术,2025-04-24,20250331,2025-03-31,41560,33128,25.452789181357,1957471.62775746
603271,永杰新材,2025-04-24,20250331,2025-03-31,35006,68704,-49.04809035864,224109.969719477
603260,合盛硅业,2025-04-24,20250331,2025-03-31,37619,39818,-5.522627957205,1724019.05375635
603101,汇嘉时代,2025-04-24,20250331,2025-03-31,22129,22410,-1.253904506917,144548.782141082
603088,宁波精达,2025-04-24,20250331,2025-03-31,36880,36471,1.121438951496,138081.602472885
601568,北元化工,2025-04-24,20250331,2025-03-31,65862,66252,-0.588661474371,241848.275458383
600987,航民股份,2025-04-24,20250331,2025-03-31,18568,18297,1.481117123026,390888.743377316
600970,中材国际,2025-04-24,20250331,2025-03-31,58208,55251,5.351939331415,434829.723361737
600968,海油发展,2025-04-24,20250331,2025-03-31,73740,70239,4.984410370307,554159.464062653
600927,永安期货,2025-04-24,20250331,2025-03-31,33924,34972,-2.996683060734,556924.629079118
